scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
1,Localized Heavy Compute,0,10,100.0,14,3,4,3,4,30.95,14.7,GENERAL,105.74,31.8,17.7,GENERAL,111.3,27.28,14.83,LIGHT,101.34,30.6,17.56,GENERAL,109.59,18.04,4.58,LIGHT,74.42,12.36,2.63,LIGHT,64.4,18.47,5.38,LIGHT,76.16,13.47,5.5,LIGHT,70.09,13.03,5.97,LIGHT,70.24,11.88,6.62,LIGHT,69.78,27.54,52.0,202.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.297,22.266,22.255,22.266,22.271,22.297,22.255,0.042,427.97,138.82,146.25,140.02,255.0,340.0,255.0,340.0,188.51,239.64,290.38,239.64,-6.73,1.98,2.77,1.98,875.0,875.0,875.0,875.0,-10.25,-154.56,-180.6,-153.36,853.06,1190.0,958.17,3500.0,-498.77,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.0854
1,Localized Heavy Compute,0,11,110.0,14,3,4,3,4,29.92,13.63,LIGHT,102.84,31.16,15.54,GENERAL,107.26,29.71,17.42,LIGHT,108.27,27.74,12.22,LIGHT,98.0,14.24,5.84,LIGHT,71.56,18.26,4.09,LIGHT,73.96,18.06,3.21,LIGHT,72.39,11.5,2.34,LIGHT,62.88,13.28,5.86,LIGHT,70.39,14.5,3.55,LIGHT,68.45,27.55,52.0,202.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.297,22.263,22.251,22.263,22.269,22.297,22.251,0.046,416.37,145.52,135.27,138.84,255.0,340.0,255.0,340.0,188.8,240.05,290.85,240.05,-7.45,2.2,3.05,2.2,875.0,875.0,875.0,875.0,-22.28,-147.23,-190.83,-153.91,836.0,1190.0,959.75,3500.0,-514.25,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.0899
1,Localized Heavy Compute,0,12,120.0,14,3,4,3,4,27.99,17.67,LIGHT,106.49,31.45,15.18,GENERAL,107.08,30.23,14.37,GENERAL,104.34,27.22,16.5,LIGHT,103.78,15.37,2.76,LIGHT,68.35,13.34,6.48,LIGHT,71.39,16.37,7.63,LIGHT,76.91,11.93,4.07,LIGHT,66.02,18.04,2.52,LIGHT,71.33,19.44,5.61,LIGHT,77.72,27.55,52.0,202.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.297,22.26,22.247,22.26,22.266,22.297,22.247,0.05,421.69,139.74,142.93,149.05,255.0,340.0,255.0,340.0,188.88,240.23,291.12,240.23,-8.17,2.42,3.33,2.42,875.0,875.0,875.0,875.0,-17.6,-152.61,-182.62,-143.3,853.41,1190.0,960.46,3500.0,-496.13,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.0934
1,Localized Heavy Compute,0,13,130.0,14,3,4,3,4,27.16,14.07,LIGHT,100.06,30.06,13.11,GENERAL,102.24,27.41,16.59,LIGHT,104.15,32.41,14.44,GENERAL,107.17,18.65,6.74,LIGHT,78.42,16.12,6.49,LIGHT,74.89,15.16,6.39,LIGHT,73.53,15.62,2.74,LIGHT,68.64,13.63,5.75,LIGHT,70.66,14.5,4.32,LIGHT,69.61,27.55,52.0,202.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.296,22.257,22.243,22.257,22.263,22.296,22.243,0.053,413.62,153.31,142.17,140.27,255.0,340.0,255.0,340.0,188.95,240.42,291.37,240.42,-8.89,2.64,3.61,2.64,875.0,875.0,875.0,875.0,-26.32,-138.63,-182.85,-151.67,849.37,1190.0,961.16,3500.0,-499.47,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.0973
1,Localized Heavy Compute,0,14,140.0,14,3,4,3,4,28.99,17.31,LIGHT,107.2,29.54,16.48,LIGHT,106.64,32.22,17.93,GENERAL,112.17,32.26,13.61,GENERAL,105.74,15.6,2.4,LIGHT,68.1,14.02,7.86,LIGHT,74.31,13.41,7.5,LIGHT,73.01,18.97,4.91,LIGHT,76.08,16.78,2.36,LIGHT,69.52,11.56,7.76,LIGHT,71.09,27.56,52.0,202.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.296,22.254,22.239,22.254,22.261,22.296,22.239,0.057,431.75,142.41,149.09,140.61,255.0,340.0,255.0,340.0,189.27,240.82,291.86,240.82,-9.37,2.75,3.88,2.75,875.0,875.0,875.0,875.0,-8.35,-149.02,-175.17,-150.82,863.86,1190.0,962.77,3500.0,-483.36,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1017
1,Localized Heavy Compute,0,15,150.0,14,3,4,3,4,27.78,15.19,LIGHT,102.51,32.5,12.72,GENERAL,104.7,32.2,12.73,GENERAL,104.34,31.61,13.67,GENERAL,105.02,17.48,5.03,LIGHT,74.39,17.42,6.82,LIGHT,77.01,17.49,3.11,LIGHT,71.53,13.7,7.18,LIGHT,72.89,13.51,2.21,LIGHT,65.2,13.88,5.04,LIGHT,69.91,27.56,52.0,203.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.296,22.251,22.235,22.251,22.258,22.296,22.235,0.061,416.57,151.4,144.42,135.11,255.0,340.0,255.0,340.0,189.34,241.02,292.11,241.02,-10.09,2.97,4.16,2.97,875.0,875.0,875.0,875.0,-24.18,-139.61,-179.31,-155.9,847.5,1190.0,963.49,3500.0,-499.0,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1063
1,Localized Heavy Compute,0,16,160.0,14,3,4,3,4,29.42,17.38,LIGHT,107.84,31.3,13.06,GENERAL,103.72,27.13,16.56,LIGHT,103.75,27.71,12.09,LIGHT,97.77,11.2,6.16,LIGHT,68.24,14.19,7.96,LIGHT,74.68,16.21,6.9,LIGHT,75.61,15.04,4.81,LIGHT,71.02,17.67,2.68,LIGHT,71.11,17.37,6.1,LIGHT,75.86,27.57,52.0,203.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.295,22.248,22.231,22.248,22.256,22.295,22.231,0.064,413.08,142.92,146.63,146.97,255.0,340.0,255.0,340.0,189.63,241.42,292.59,241.42,-10.81,3.19,4.44,3.19,875.0,875.0,875.0,875.0,-28.1,-147.47,-176.34,-143.42,849.6,1190.0,965.06,3500.0,-495.33,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1103
1,Localized Heavy Compute,0,17,170.0,14,3,4,3,4,30.15,16.19,GENERAL,106.97,31.36,16.55,GENERAL,109.02,27.89,13.61,LIGHT,100.28,30.07,16.37,GENERAL,107.14,17.08,3.74,LIGHT,71.96,13.41,6.77,LIGHT,71.92,15.47,5.01,LIGHT,71.85,17.74,3.19,LIGHT,71.96,15.34,2.49,LIGHT,67.91,11.97,5.51,LIGHT,68.23,27.57,52.0,203.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.295,22.245,22.227,22.245,22.253,22.295,22.227,0.068,423.41,143.88,143.81,136.14,255.0,340.0,255.0,340.0,189.72,241.61,292.85,241.61,-11.3,3.3,4.7,3.3,875.0,875.0,875.0,875.0,-18.17,-146.21,-178.64,-153.95,847.24,1190.0,965.79,3500.0,-496.97,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1159
1,Localized Heavy Compute,0,18,180.0,14,3,4,3,4,30.08,14.89,GENERAL,104.94,31.9,16.74,GENERAL,109.98,28.15,15.77,LIGHT,103.84,30.17,13.84,GENERAL,103.47,17.19,5.65,LIGHT,74.96,19.75,6.14,LIGHT,78.9,11.11,3.14,LIGHT,63.6,15.59,2.35,LIGHT,68.01,11.36,4.59,LIGHT,66.09,15.54,7.57,LIGHT,75.78,27.57,52.0,203.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.295,22.242,22.223,22.242,22.251,22.295,22.223,0.072,422.23,153.86,131.61,141.87,255.0,340.0,255.0,340.0,189.83,241.87,293.19,241.87,-12.02,3.52,4.98,3.52,875.0,875.0,875.0,875.0,-19.96,-135.75,-190.22,-147.74,849.57,1190.0,966.76,3500.0,-493.67,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1212
1,Localized Heavy Compute,0,19,190.0,14,3,4,3,4,31.96,15.76,GENERAL,108.59,30.96,13.08,GENERAL,103.32,30.98,12.74,GENERAL,102.83,31.45,16.46,GENERAL,109.0,19.14,7.33,LIGHT,79.92,18.0,5.38,LIGHT,75.57,17.91,2.55,LIGHT,71.21,18.71,2.19,LIGHT,71.67,17.46,7.56,LIGHT,78.17,18.11,5.53,LIGHT,75.93,27.58,52.0,204.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.295,22.239,22.219,22.239,22.248,22.295,22.219,0.076,423.74,155.49,142.88,154.1,255.0,340.0,255.0,340.0,190.13,242.27,293.68,242.27,-12.74,3.74,5.26,3.74,875.0,875.0,875.0,875.0,-18.87,-133.5,-178.18,-134.89,876.21,1190.0,968.35,3500.0,-465.44,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1246
1,Localized Heavy Compute,0,20,200.0,14,3,4,3,4,27.07,12.82,LIGHT,98.07,29.65,16.64,LIGHT,107.02,29.7,13.79,LIGHT,102.81,28.88,13.45,LIGHT,101.27,18.59,4.46,LIGHT,74.93,16.53,3.09,LIGHT,70.3,19.18,3.84,LIGHT,74.73,11.84,3.81,LIGHT,65.52,16.6,7.64,LIGHT,77.21,12.37,7.41,LIGHT,71.58,27.58,52.0,204.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.294,22.236,22.215,22.236,22.245,22.294,22.215,0.079,409.17,145.23,140.25,148.79,255.0,340.0,255.0,340.0,190.21,242.45,293.93,242.45,-13.46,3.96,5.54,3.96,875.0,875.0,875.0,875.0,-34.08,-143.36,-180.28,-139.8,843.44,1190.0,969.04,3500.0,-497.52,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1301
1,Localized Heavy Compute,0,21,210.0,14,3,4,3,4,28.81,17.43,LIGHT,107.16,32.57,16.92,GENERAL,111.09,31.37,14.96,GENERAL,106.65,32.54,12.19,GENERAL,103.96,17.72,2.24,LIGHT,70.51,12.35,4.16,LIGHT,66.68,12.23,4.39,LIGHT,66.87,12.42,3.55,LIGHT,65.85,17.83,4.4,LIGHT,73.89,17.76,3.71,LIGHT,72.77,27.59,52.0,204.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.294,22.233,22.211,22.233,22.243,22.294,22.211,0.083,428.86,137.19,132.72,146.66,255.0,340.0,255.0,340.0,190.51,242.86,294.41,242.86,-13.94,4.07,5.81,4.07,875.0,875.0,875.0,875.0,-14.57,-150.88,-187.06,-141.41,845.43,1190.0,970.64,3500.0,-493.92,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1369
1,Localized Heavy Compute,0,22,220.0,14,3,4,3,4,28.07,14.86,LIGHT,102.38,32.77,17.69,GENERAL,112.5,29.27,16.66,LIGHT,106.58,27.37,15.85,LIGHT,102.99,14.35,7.7,LIGHT,74.49,16.12,4.31,LIGHT,71.62,16.82,3.74,LIGHT,71.64,11.38,3.1,LIGHT,63.88,15.99,3.08,LIGHT,69.61,14.74,2.96,LIGHT,67.86,27.59,52.0,204.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.294,22.23,22.207,22.23,22.24,22.294,22.207,0.087,424.45,146.11,135.52,137.47,255.0,340.0,255.0,340.0,190.58,243.06,294.67,243.06,-14.67,4.29,6.09,4.29,875.0,875.0,875.0,875.0,-19.64,-141.54,-183.72,-150.18,843.55,1190.0,971.37,3500.0,-495.08,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1419
1,Localized Heavy Compute,0,23,230.0,14,3,4,3,4,32.82,14.29,GENERAL,107.46,32.88,16.51,GENERAL,110.86,30.02,13.21,GENERAL,102.34,27.03,12.32,LIGHT,97.27,16.48,4.04,LIGHT,71.66,12.91,5.19,LIGHT,68.92,14.43,7.67,LIGHT,74.54,18.39,5.44,LIGHT,76.15,15.43,3.08,LIGHT,68.91,12.79,5.1,LIGHT,68.64,27.6,52.0,204.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.293,22.227,22.204,22.227,22.238,22.293,22.204,0.089,417.93,140.58,150.69,137.55,255.0,340.0,255.0,340.0,190.88,243.46,295.15,243.46,-15.39,4.51,6.36,4.51,875.0,875.0,875.0,875.0,-26.58,-146.45,-167.8,-149.48,846.75,1190.0,972.95,3500.0,-490.31,0.0,0.0,0.0,0.0,22.5,ECO_MAINTAIN,0.1448
